Timestamp,measurement_ID,sample_ID,pfas_ID,mean_arithmetic,mean_comment,SE,SE_comment,SD,SD_comment,n_total,group_info,LOQ,median,LOD,min,max,min_max_comment,n_comment,LOQ_comment,LOD_comment,mean_geometric,limit_type,n,measurement_comment
22/06/2022 16:58,m_050,sm_008,pfas_004,0.206355339,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.094578623,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,adult,0.1,0.206355339,NA,0.070710678,0.342,"Percent range reported in the study = 0 - 0.2. The study provides the ΣPFSA = 171 +- 83 (mean +- SE, ng/g ww) from which we can calculate the max value. Min and Median = LOQ value / SQRT(2)","""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""",NA,NA,NA,NA,8,"""Where detection of the individual PFSAs or PFCAs was <60% in individual eggs or tissues, a min. max. percent range is given."". We estimated the median by adding the minimum and maximum value and dividing the result by two."
22/06/2022 17:00,m_051,sm_008,pfas_001,170.829,"Arithmetic mean percent reported in the study = 99.9 +- 0.1. The study provides the ΣPFSA = 171 +- 83 (mean +- SE, ng/g ww) from which we can calculate the individual PFAS type concentration.",0.171,We calculated the SE from the standard error of the aritmetic mean percent.,0.483661038,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,adult,NA,NA,NA,NA,NA,NA,"""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""",NA,NA,NA,NA,8,mean_arithmetic=(ΣPFSA/100)*PFSA type arithmetic mean percent. SE=(ΣPFSA/100)*SE of the PFSA type arithmetic mean percent. SD=SE/SQRT(n).
3/07/2022 17:58,m_052,sm_008,pfas_005,0.070710678,Mean = LOQ value / SQRT(2),NA,NA,NA,NA,8,adult,0.1,NA,NA,NA,NA,NA,"""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""","""Value under the method limits of quantitation (MLOQs). MLOQs for PFSAs and PFCAs were <0.1 and <0.05 ng/g ww, respectively.""",NA,NA,LOQ,8,NA
,m_053,sm_008,pfas_026,171,(ng/g ww),83,NA,234.7594514,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,adult,NA,NA,NA,NA,NA,NA,"""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""",NA,NA,NA,NA,8,NA
3/07/2022 18:08,m_056,sm_008,pfas_002,0.035355339,Mean = LOQ value / SQRT(2),NA,NA,NA,NA,8,adult,0.05,NA,NA,NA,NA,NA,"""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""","""Value under the method limits of quantitation (MLOQs). MLOQs for PFSAs and PFCAs were <0.1 and <0.05 ng/g ww, respectively.""",NA,NA,LOQ,8,NA
3/07/2022 18:09,m_057,sm_008,pfas_008,0.05247767,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.011938593,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,adult,0.05,0.05247767,NA,0.035355339,0.0696,"Percent range reported in the study = 0 - 23.2. The study provides the ΣPFCA = 0.3 +- 0.1 (mean +- SE, ng/g ww) from which we can calculate the max value. Min and Median = LOQ value / SQRT(2)","""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""",NA,NA,NA,NA,8,"""Where detection of the individual PFSAs or PFCAs was <60% in individual eggs or tissues, a min. max. percent range is given."". We estimated the median by adding the minimum and maximum value and dividing the result by two."
3/07/2022 18:10,m_058,sm_008,pfas_009,0.035355339,Mean = LOQ value / SQRT(2),NA,NA,NA,NA,8,adult,0.05,NA,NA,NA,NA,NA,"""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""","""Value under the method limits of quantitation (MLOQs). MLOQs for PFSAs and PFCAs were <0.1 and <0.05 ng/g ww, respectively.""",NA,NA,LOQ,8,NA
3/07/2022 18:11,m_059,sm_008,pfas_010,0.16767767,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.092262119,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,adult,0.05,0.16767767,NA,0.035355339,0.3,"Percent range reported in the study = 0 - 100. The study provides the ΣPFCA = 0.3 +- 0.1 (mean +- SE, ng/g ww) from which we can calculate the max value. Min and Median = LOQ value / SQRT(2)","""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""",NA,NA,NA,NA,8,"""Where detection of the individual PFSAs or PFCAs was <60% in individual eggs or tissues, a min. max. percent range is given."". We estimated the median by adding the minimum and maximum value and dividing the result by two."
3/07/2022 18:11,m_060,sm_008,pfas_011,0.035355339,Mean = LOQ value / SQRT(2),NA,NA,NA,NA,8,adult,0.05,NA,NA,NA,NA,NA,"""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""","""Value under the method limits of quantitation (MLOQs). MLOQs for PFSAs and PFCAs were <0.1 and <0.05 ng/g ww, respectively.""",NA,NA,LOQ,8,NA
3/07/2022 18:12,m_061,sm_008,pfas_012,0.035355339,Mean = LOQ value / SQRT(2),NA,NA,NA,NA,8,adult,0.05,NA,NA,NA,NA,NA,"""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""","""Value under the method limits of quantitation (MLOQs). MLOQs for PFSAs and PFCAs were <0.1 and <0.05 ng/g ww, respectively.""",NA,NA,LOQ,8,NA
3/07/2022 18:13,m_062,sm_008,pfas_013,0.035355339,Mean = LOQ value / SQRT(2),NA,NA,NA,NA,8,adult,0.05,NA,NA,NA,NA,NA,"""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""","""Value under the method limits of quantitation (MLOQs). MLOQs for PFSAs and PFCAs were <0.1 and <0.05 ng/g ww, respectively.""",NA,NA,LOQ,8,NA
3/07/2022 18:14,m_063,sm_008,pfas_014,0.035355339,Mean = LOQ value / SQRT(2),NA,NA,NA,NA,8,adult,0.05,NA,NA,NA,NA,NA,"""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""","""Value under the method limits of quantitation (MLOQs). MLOQs for PFSAs and PFCAs were <0.1 and <0.05 ng/g ww, respectively.""",NA,NA,LOQ,8,NA
,m_064,sm_008,pfas_023,0.3,(ng/g ww),0.1,NA,0.282842713,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,8,adult,NA,NA,NA,NA,NA,NA,"""Samples of organs and tissues, i.e., liver, blood, whole brain, muscle and adipose, were collected from female herring gulls (n = 8)""",NA,NA,NA,NA,8,NA
3/07/2022 18:18,m_065,sm_009,pfas_004,2.064,"Arithmetic mean percent reported in the study = 0.8 +- 0.2. The study provides the ΣPFSA = 258 +- 39 (mean +- SE, ng/g ww) from which we can calculate the individual PFAS type concentration.",0.516,We calculated the SE from the standard error of the aritmetic mean percent.,2.127522503,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,17,progeny,NA,NA,NA,NA,NA,NA,"""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,mean_arithmetic=(ΣPFSA/100)*PFSA type arithmetic mean percent. SE=(ΣPFSA/100)*SE of the PFSA type arithmetic mean percent. SD=SE/SQRT(n).
3/07/2022 18:20,m_066,sm_009,pfas_001,249.744,"Arithmetic mean percent reported in the study = 96.8 +- 0.4. The study provides the ΣPFSA = 258 +- 39 (mean +- SE, ng/g ww) from which we can calculate the individual PFAS type concentration.",1.032,We calculated the SE from the standard error of the aritmetic mean percent.,4.255045006,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,17,progeny,NA,NA,NA,NA,NA,NA,"""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,mean_arithmetic=(ΣPFSA/100)*PFSA type arithmetic mean percent. SE=(ΣPFSA/100)*SE of the PFSA type arithmetic mean percent. SD=SE/SQRT(n).
3/07/2022 18:22,m_067,sm_009,pfas_005,6.192,"Arithmetic mean percent reported in the study = 2.4 +- 0.2. The study provides the ΣPFSA = 258 +- 39 (mean +- SE, ng/g ww) from which we can calculate the individual PFAS type concentration.",0.516,We calculated the SE from the standard error of the aritmetic mean percent.,2.127522503,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,17,progeny,NA,NA,NA,NA,NA,NA,"""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,mean_arithmetic=(ΣPFSA/100)*PFSA type arithmetic mean percent. SE=(ΣPFSA/100)*SE of the PFSA type arithmetic mean percent. SD=SE/SQRT(n).
,m_068,sm_009,pfas_026,258,(ng/g ww),39,NA,160.8011194,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,17,progeny,NA,NA,NA,NA,NA,NA,"""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,NA
3/07/2022 18:25,m_070,sm_009,pfas_007,0.14967767,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.079711568,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,17,progeny,0.05,0.14967767,NA,0.035355339,0.264,"Percent range reported in the study = 0 - 0.3. The study provides the ΣPFCA = 88 +- 9 (mean +- SE, ng/g ww) from which we can calculate the max value. Min and Median = LOQ value / SQRT(2)","""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,"""Where detection of the individual PFSAs or PFCAs was <60% in individual eggs or tissues, a min. max. percent range is given."". We estimated the median by adding the minimum and maximum value and dividing the result by two."
3/07/2022 18:30,m_071,sm_009,pfas_002,1.848,"Arithmetic mean percent reported in the study = 2.1 +- 0.2. The study provides the ΣPFCA = 88 +- 9 (mean +- SE, ng/g ww) from which we can calculate the individual PFAS type concentration.",0.176,We calculated the SE from the standard error of the aritmetic mean percent.,0.72566659,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,17,progeny,NA,NA,NA,NA,NA,NA,"""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,mean_arithmetic=(ΣPFCA/100)*PFCA type arithmetic mean percent. SE=(ΣPFCA/100)*SE of the PFCA type arithmetic mean percent. SD=SE/SQRT(n).
3/07/2022 18:31,m_072,sm_009,pfas_008,4.488,"Arithmetic mean percent reported in the study = 5.1 +- 0.2. The study provides the ΣPFCA = 88 +- 9 (mean +- SE, ng/g ww) from which we can calculate the individual PFAS type concentration.",0.176,We calculated the SE from the standard error of the aritmetic mean percent.,0.72566659,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,17,progeny,NA,NA,NA,NA,NA,NA,"""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,mean_arithmetic=(ΣPFCA/100)*PFCA type arithmetic mean percent. SE=(ΣPFCA/100)*SE of the PFCA type arithmetic mean percent. SD=SE/SQRT(n).
3/07/2022 18:32,m_073,sm_009,pfas_009,9.856,"Arithmetic mean percent reported in the study = 11.2 +- 1.0. The study provides the ΣPFCA = 88 +- 9 (mean +- SE, ng/g ww) from which we can calculate the individual PFAS type concentration.",0.88,We calculated the SE from the standard error of the aritmetic mean percent.,3.628332951,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,17,progeny,NA,NA,NA,NA,NA,NA,"""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,mean_arithmetic=(ΣPFCA/100)*PFCA type arithmetic mean percent. SE=(ΣPFCA/100)*SE of the PFCA type arithmetic mean percent. SD=SE/SQRT(n).
3/07/2022 18:33,m_074,sm_009,pfas_010,11.704,"Arithmetic mean percent reported in the study = 13.3 +- 0.8. The study provides the ΣPFCA = 88 +- 9 (mean +- SE, ng/g ww) from which we can calculate the individual PFAS type concentration.",0.704,We calculated the SE from the standard error of the aritmetic mean percent.,2.90266636,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,17,progeny,NA,NA,NA,NA,NA,NA,"""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,mean_arithmetic=(ΣPFCA/100)*PFCA type arithmetic mean percent. SE=(ΣPFCA/100)*SE of the PFCA type arithmetic mean percent. SD=SE/SQRT(n).
3/07/2022 18:34,m_075,sm_009,pfas_011,15.048,"Arithmetic mean percent reported in the study = 17.1 +- 0.7. The study provides the ΣPFCA = 88 +- 9 (mean +- SE, ng/g ww) from which we can calculate the individual PFAS type concentration.",0.616,We calculated the SE from the standard error of the aritmetic mean percent.,2.539833065,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,17,progeny,NA,NA,NA,NA,NA,NA,"""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,mean_arithmetic=(ΣPFCA/100)*PFCA type arithmetic mean percent. SE=(ΣPFCA/100)*SE of the PFCA type arithmetic mean percent. SD=SE/SQRT(n).
3/07/2022 18:35,m_076,sm_009,pfas_012,26.224,"Arithmetic mean percent reported in the study = 29.8 +- 1.0. The study provides the ΣPFCA = 88 +- 9 (mean +- SE, ng/g ww) from which we can calculate the individual PFAS type concentration.",0.88,We calculated the SE from the standard error of the aritmetic mean percent.,3.628332951,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,17,progeny,NA,NA,NA,NA,NA,NA,"""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,mean_arithmetic=(ΣPFCA/100)*PFCA type arithmetic mean percent. SE=(ΣPFCA/100)*SE of the PFCA type arithmetic mean percent. SD=SE/SQRT(n).
3/07/2022 18:36,m_077,sm_009,pfas_013,13.992,"Arithmetic mean percent reported in the study = 15.9 +- 0.7. The study provides the ΣPFCA = 88 +- 9 (mean +- SE, ng/g ww) from which we can calculate the individual PFAS type concentration.",0.616,We calculated the SE from the standard error of the aritmetic mean percent.,2.539833065,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,17,progeny,NA,NA,NA,NA,NA,NA,"""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,mean_arithmetic=(ΣPFCA/100)*PFCA type arithmetic mean percent. SE=(ΣPFCA/100)*SE of the PFCA type arithmetic mean percent. SD=SE/SQRT(n).
3/07/2022 18:37,m_078,sm_009,pfas_014,4.752,"Arithmetic mean percent reported in the study = 5.4 +- 0.3. The study provides the ΣPFCA = 88 +- 9 (mean +- SE, ng/g ww) from which we can calculate the individual PFAS type concentration.",0.264,We calculated the SE from the standard error of the aritmetic mean percent.,1.088499885,Not provided. We calculated the SD from standard error and sample size using the following formula SD = SE x √n.,17,progeny,NA,NA,NA,NA,NA,NA,"""The complete clutches of eggs (n = 17) from the nests from the eight euthanized female herring gulls were collected (seven nests with two eggs, one nest with three eggs).""",NA,NA,NA,NA,17,mean_arithmetic=(ΣPFCA/100)*PFCA type arithmetic mean percent. SE=(ΣPFCA/100)*SE of the PFCA type arithmetic mean percent. SD=SE/SQRT(n).
